recipe_id,synergy_score,conflict_score,final_balance_score,synergy_normalized,conflict_normalized,balance_normalized,conflict_good,sqe_total,n_ingredients,roles_summary,base_count,modifier_count,acid_count,sweetener_count
177,1.5377073250587276,0.0392331567395357,-0.2937497486805597,0.02295879831549353,0.0392331567395357,0.6420400986739989,0.9607668432604644,0.49002560190653643,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
178,3.9634443589056194,0.0644950465956216,-0.2723627224368053,0.05917635832769372,0.0644950465956216,0.6787330530978891,0.9355049534043784,0.5079419452817577,5,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
179,1.504201587726172,0.0519828923096158,-0.3652243594958709,0.022458539616523835,0.0519828923096158,0.5194136705198099,0.9480171076903842,0.44921264930966776,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
180,5.798450878918947,0.0065892482845962,-0.2817605020662579,0.08657399369955658,0.0065892482845962,0.6626096194003236,0.9934107517154038,0.5314357088145408,5,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
181,5.559702332125469,0.0772131666960042,-0.320709712447371,0.08300934934583389,0.0772131666960042,0.5957858550736655,0.9227868333039958,0.48877554625163194,4,"base:1,modifier:1,acid:1",1.0,1.0,1.0,0.0
182,6.365256289855648,0.007778275241812,-0.2046405955901544,0.09503670367157883,0.007778275241812,0.7949214789945814,0.992221724758188,0.5741576425944623,7,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
183,3.5640732826739674,0.0325759112914921,-0.2305319362808374,0.05321353312498883,0.0325759112914921,0.7505006337069352,0.9674240887085079,0.5366628299746284,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
184,4.411441615706198,0.0147449435650235,-0.1648793627551535,0.0658651985882329,0.0147449435650235,0.8631384011428129,0.9852550564349765,0.5808641167086299,6,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
185,0.9234069399992212,0.0294412591093481,-0.4121223450405329,0.013786962806956439,0.0294412591093481,0.4389524775259932,0.9705587408906519,0.4283681506477761,2,"base:1,sweetener:1",1.0,0.0,0.0,1.0
186,5.018600029512607,0.0307270263248177,-0.2113385380465278,0.07493040062048825,0.0307270263248177,0.7834300591737768,0.9692729736751823,0.555783070102883,7,"base:1,modifier:3,acid:1,sweetener:1",1.0,3.0,1.0,1.0
187,53.92280163030169,0.0154114843197307,-0.3106573212843576,0.8050964621562043,0.0154114843197307,0.6130323823183442,0.9845885156802693,0.8013248542620659,13,"base:1,modifier:3,acid:1,sweetener:1",1.0,3.0,1.0,1.0
188,0.8100590879999999,0.0324202733653869,-0.1517455892453303,0.012094618346384176,0.0324202733653869,0.8856715456443945,0.9675797266346131,0.560813229022256,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
189,3.2181427384773413,0.0674418167293284,-0.3011747144931814,0.04804860383971282,0.0674418167293284,0.6293013509371072,0.9325581832706716,0.48777730179821877,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
190,10.42385810228364,0.0189032110295282,-0.1581775405568189,0.15563381401627466,0.0189032110295282,0.874636477297852,0.9810967889704718,0.6189735054870069,7,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
191,1.3178608588291516,0.0678918504591047,-0.2467463328584257,0.01967637220209381,0.0678918504591047,0.722682174616295,0.9321081495408953,0.5043076461279946,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
192,0.58045964,0.0334450108944094,-0.1831775594623321,0.008666574963824806,0.0334450108944094,0.831744840852403,0.9665549891055906,0.542956578972928,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
193,4.725698884727846,0.009551437383027,-0.1753766521572058,0.07055722882120995,0.009551437383027,0.8451285779343912,0.990448562616973,0.5788960336938932,7,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
194,1.1715170385423328,0.0066475700082197,-0.430219967412087,0.017491380168869555,0.0066475700082197,0.4079030354347098,0.9933524299917803,0.42737319169549487,3,"base:1,modifier:1",1.0,1.0,0.0,0.0
195,2.547812536196524,0.0478618839518303,-0.1745681037445013,0.03804021299175904,0.0478618839518303,0.8465157754680146,0.9521381160481697,0.5548122526515589,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
196,0.519442304,0.0140628796291754,-0.3273900315457712,0.007755553283597587,0.0140628796291754,0.5843246710165214,0.9859371203708246,0.47418075872964277,3,"base:1,modifier:2",1.0,2.0,0.0,0.0
197,0.70125584,0.0954262831950059,-0.3060278056498677,0.010470127270485047,0.0954262831950059,0.6209750763724384,0.9045737168049941,0.4618526888614237,4,"base:1,sweetener:1",1.0,0.0,0.0,1.0
198,0.46324856,0.0376162353061867,-0.1329683417369005,0.006916550429111476,0.0376162353061867,0.9178869962255208,0.9623837646938133,0.5668478484474448,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
199,3.635789891577925,0.0034547283958913,-0.228466222183469,0.05428430071051374,0.0034547283958913,0.754044705349418,0.9965452716041087,0.5468907133702634,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
200,2.459229538368489,0.1178595018333574,-0.2483400318657281,0.03671762113817729,0.1178595018333574,0.7199479223470053,0.8821404981666426,0.49531357460936526,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
201,1.6536329855009917,0.0365962940058861,-0.1627571421491059,0.024689630844097553,0.0365962940058861,0.8667794189770658,0.9634037059941138,0.5589307898289929,6,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
202,1.1492610021447924,0.0262668329844579,-0.2035627066868566,0.01715908556206985,0.0262668329844579,0.7967707743548597,0.9737331670155421,0.5380148166359484,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
203,12.56160338394602,0.0036922158709045,-0.2547300962139862,0.18755150210409724,0.0036922158709045,0.7089847179620651,0.9963077841290955,0.586608351468987,6,"base:1,modifier:3,acid:1,sweetener:1",1.0,3.0,1.0,1.0
204,1.9781315440497207,0.0372812918285357,-0.1527293973793289,0.02953456904396215,0.0372812918285357,0.8839836612881856,0.9627187081714643,0.5658245384554799,6,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
205,0.8866164080000001,0.0289528452830111,-0.2838202570917158,0.013237660354971587,0.0289528452830111,0.6590757715239468,0.9710471547169889,0.49433194201426933,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
206,10.469195048734155,0.1016264621417848,-0.2353416657164583,0.1563107190376889,0.1016264621417848,0.7422487532930315,0.8983735378582152,0.5547109749604495,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
207,11.271413450197327,0.0056654185541377,-0.2274046326984444,0.16828827171239386,0.0056654185541377,0.7558660363819295,0.9943345814458623,0.592375494033295,7,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
208,2.41465201692809,0.0403174686889496,-0.2182671796894303,0.03605205474106357,0.0403174686889496,0.7715428370268114,0.9596825313110504,0.533788432397784,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
209,2.8877159885875523,0.0378469402076413,-0.1373972545673872,0.04311515455119236,0.0378469402076413,0.9102884692127302,0.9621530597923587,0.5789785205220036,5,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
210,1.041039288851762,0.0388952580844466,-0.108321503275243,0.015543277112463252,0.0388952580844466,0.9601726936412932,0.9611047419155534,0.5826005415120392,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
211,1.998581883940876,0.0163103541844252,-0.245491456528986,0.029839903629674938,0.0163103541844252,0.724835120960446,0.9836896458155748,0.5244933914846762,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
212,0.28609468,0.0354008495127819,-0.150100755301008,0.004271547615216571,0.0354008495127819,0.8884935282924736,0.9645991504872181,0.5576364226799941,3,"base:1,modifier:1",1.0,1.0,0.0,0.0
213,0.952569232,0.0229267737499848,-0.3745151362692932,0.014222371528468409,0.0229267737499848,0.5034738177873956,0.9770732262500152,0.4498530618226106,4,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
214,3.1846879183486467,0.0920350476519595,-0.1464800965606705,0.047549105362012276,0.0920350476519595,0.8947053627303007,0.9079649523480405,0.5598207366683072,5,"base:1,modifier:1,acid:1",1.0,1.0,1.0,0.0
215,5.084420394776719,0.0458550696135285,-0.2091556833959972,0.07591313411373811,0.0458550696135285,0.7871751046650491,0.9541449303864715,0.5527612641609514,7,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
216,5.418811813935445,0.0231855835744661,-0.2418042542607023,0.08090577804915257,0.0231855835744661,0.7311611217442766,0.9768144164255339,0.5447549726706041,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
217,2.505947241850122,0.0304662532267491,-0.2626387857936207,0.037415141605511265,0.0304662532267491,0.6954160626945769,0.9695337467732509,0.5144509994825528,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
218,0.343968384,0.0101231050032054,-0.3112471764342875,0.005135633177048583,0.0101231050032054,0.6120203889777835,0.9898768949967947,0.4826234384631929,3,"base:1,modifier:1",1.0,1.0,0.0,0.0
219,4.003206158782531,0.0272081647576718,-0.2225725844538606,0.05977002340892116,0.0272081647576718,0.7641562083764736,0.9727918352423282,0.544992422449209,5,"base:1,sweetener:1",1.0,0.0,0.0,1.0
220,2.8723332372448502,0.0122446725357213,-0.1548772971740327,0.042885481791064876,0.0122446725357213,0.8802985865902871,0.9877553274642787,0.5775703669327956,5,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
221,0.46710236,0.0274812871458448,-0.1570703738363399,0.006974089738124568,0.0274812871458448,0.8765360035597625,0.9725187128541553,0.5575060508194252,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
222,1.5972822630784094,0.0104326200115673,-0.2248266040895123,0.023848284217239925,0.0104326200115673,0.7602890676707539,0.9895673799884327,0.5344962479846519,3,"base:1,modifier:2",1.0,2.0,0.0,0.0
223,1.3129419684851726,0.0228799840877789,-0.4350763795196363,0.019602930520765324,0.0228799840877789,0.39957106323366703,0.9771200159122211,0.4208484959520726,3,"base:1,modifier:2",1.0,2.0,0.0,0.0
224,9.505895107167856,0.0378628936856752,-0.3546089609529086,0.14192813223762749,0.0378628936856752,0.5376261293483061,0.9621371063143248,0.5067002235938403,6,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
225,1.9356754148190132,0.0247323335316396,-0.1603986422677484,0.028900676174766694,0.0247323335316396,0.8708258126958126,0.9752676664683604,0.5653883142191585,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
226,0.6001746480000001,0.017158787778933,-0.0851075740704276,0.00896093064847569,0.017158787778933,1.0,0.982841212221067,0.5984367359257103,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
227,3.628253457573263,0.0173542231665353,-0.3592029407782361,0.05417177769295937,0.0173542231665353,0.5297444028084025,0.9826457768334647,0.4753857649697439,6,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
228,0.3919192925216636,0.0091093117408906,-0.2545216656315717,0.005851566059628503,0.0091093117408906,0.7093423148422443,0.9908906882591094,0.5124105273542575,3,"base:1,modifier:2",1.0,2.0,0.0,0.0
229,0.473163808,0.0164009856273849,-0.1526907614259544,0.0070645904204481936,0.0164009856273849,0.884049947608693,0.9835990143726151,0.5631205247625717,4,"base:1,modifier:2",1.0,2.0,0.0,0.0
230,2.6819523301158443,0.0037570850202429,-0.20145539775996,0.04004299234026602,0.0037570850202429,0.8003862087556218,0.9962429149797571,0.5550059340567202,4,"base:1,modifier:1",1.0,1.0,0.0,0.0
231,0.5536091765428718,0.0176737031010263,-0.2655381617767616,0.008265683087234315,0.0176737031010263,0.6904417072327849,0.9823262968989737,0.5051366744744212,3,"base:1,modifier:1",1.0,1.0,0.0,0.0
232,3.396749699054766,0.006004403232482,-0.28679921510388,0.05071530192901521,0.006004403232482,0.6539648800271477,0.993995596767518,0.5146742638100057,4,"base:1,modifier:1",1.0,1.0,0.0,0.0
233,14.622649900338828,0.031983902776327,-0.337356043624231,0.21832403632929892,0.031983902776327,0.5672263412714194,0.968016097223673,0.5479023460802472,7,"base:1,modifier:3",1.0,3.0,0.0,0.0
234,4.045800837225038,0.0858671630748451,-0.2657545079893001,0.06040598489244824,0.0858671630748451,0.6900705297896947,0.9141328369251549,0.5054234039714341,4,"base:1,acid:1",1.0,0.0,1.0,0.0
235,5.557189961112427,0.0443437834087926,-0.1511063070427006,0.0829718382938657,0.0443437834087926,0.8867683392078264,0.9556562165912074,0.5859161020572563,7,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
236,4.648734281286034,0.0264045983560357,-0.4010451408895598,0.06940810585154145,0.0264045983560357,0.4579572396852242,0.9735954016439643,0.4572290347393731,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
237,1.2301856000000002,0.0958415855768806,-0.1657734166270912,0.018367333380522027,0.0958415855768806,0.8616045049572647,0.9041584144231194,0.537075809166324,5,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
238,0.589809344,0.0093817304750637,-0.1326768638548057,0.008806171078733969,0.0093817304750637,0.9183870743813795,0.9906182695249363,0.5762240716033882,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
239,1.6879040158257308,0.0848761352959961,-0.3481299188283685,0.025201315779499547,0.0848761352959961,0.5487419897150853,0.9151238647040039,0.4492402826375266,4,"base:1,acid:1",1.0,0.0,1.0,0.0
240,5.073980639483276,0.0227476718086475,-0.2771623125533284,0.07575726294609825,0.0227476718086475,0.6704985683503724,0.9772523281913525,0.5246281741409567,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
241,0.5483478130037232,0.0878070551618338,-0.3197111988179066,0.008187128096703076,0.0878070551618338,0.5974989691214061,0.9121929448381662,0.45618242542655285,3,"base:1,acid:1",1.0,0.0,1.0,0.0
242,0.33143064,0.0869840886546568,-0.3082727942284438,0.004948437908393479,0.0869840886546568,0.6171234299276737,0.9130159113453432,0.46102117754526245,3,"base:1,acid:1",1.0,0.0,1.0,0.0
243,2.2659532331766417,0.0869002422854917,-0.2901815552601531,0.03383190183532236,0.0869002422854917,0.6481619202427567,0.9130997577145084,0.48191126412130847,4,"base:1,modifier:2,acid:1",1.0,2.0,1.0,0.0
244,4.409949397241269,0.0251978787828687,-0.2002444799352523,0.06584291896309186,0.0251978787828687,0.8024637370686594,0.9748021212171313,0.559516925070974,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
245,1.3873971079016851,0.0932329185801378,-0.3121837603363281,0.02071458584135787,0.0932329185801378,0.6104135255438472,0.9067670814198622,0.46344001642565597,3,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
246,4.802213949676611,0.0131728711994578,-0.1451765112596561,0.07169963993913091,0.0131728711994578,0.896941877311272,0.9868271288005422,0.5938105578091966,5,"base:1,modifier:1",1.0,1.0,0.0,0.0
247,0.9764142941705723,0.0509313728586387,-0.2453916114402014,0.014578391145643391,0.0509313728586387,0.7250064216008654,0.9490686271413613,0.5080538710809253,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
248,4.156749035928128,0.0109167218410257,-0.153479850557646,0.06206250123725675,0.0109167218410257,0.8826961356660906,0.9890832781589743,0.5863588246424222,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
249,1.05029096,0.0226094090717566,-0.2059370960600651,0.015681409544111492,0.0226094090717566,0.7926971196044171,0.9773905909282434,0.5372988769774427,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
250,1.575139285054754,0.0237879334758075,-0.1708541387580177,0.023517677632836687,0.0237879334758075,0.8528876920882957,0.9762120665241925,0.5581369986368812,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
251,5.251753252567868,0.0293980278784449,-0.4026384341842168,0.07841150377809243,0.0293980278784449,0.4552236834825795,0.9706019721215551,0.45911229819247734,7,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
252,5.013448748267172,0.0253301069353637,-0.2853480620275385,0.0748534892178741,0.0253301069353637,0.6564545713514774,0.9746698930646363,0.5192787350119837,6,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
253,0.981273079848324,0.0116275176641097,-0.2374650735546467,0.014650935431942768,0.0116275176641097,0.7386056985671445,0.9883724823358903,0.5239538284436875,4,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
254,8.478175188467672,0.0299971172141997,-0.1639421138624176,0.12658372049311573,0.0299971172141997,0.864746405477452,0.9700028827858003,0.6010582746762219,7,"base:1,modifier:3,acid:1,sweetener:1",1.0,3.0,1.0,1.0
255,1.7725246678023436,0.0406005220554726,-0.1851968270978992,0.026464747676061804,0.0406005220554726,0.8282804557398099,0.9593994779445274,0.546889879175726,5,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
256,4.63494592532756,0.017099528917431,-0.1998962009671195,0.06920223827297557,0.017099528917431,0.8030612668121051,0.982900471082569,0.5634694166775924,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
257,12.355265285749368,0.0237878124280947,-0.3298605864424607,0.1844707631987802,0.0237878124280947,0.5800860285239767,0.9762121875719053,0.5406777701082767,8,"base:1,modifier:3,sweetener:1",1.0,3.0,0.0,1.0
258,3.417634884216156,0.0939542530947721,-0.2545689532797238,0.051027128988747644,0.0939542530947721,0.7092611851190803,0.9060457469052279,0.5050029312027915,4,"base:1,acid:1",1.0,0.0,1.0,0.0
259,2.633795051634167,0.0181282957783308,-0.2018115450632082,0.0393239782430667,0.0181282957783308,0.7997751795916167,0.9818717042216693,0.5502236564412124,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
260,1.3714321182136235,0.0347143631461857,-0.2276183527766876,0.02047621994923783,0.0347143631461857,0.7554993645033303,0.9652856368538143,0.5244259883868385,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
261,0.5752790373842782,0.0933478328209537,-0.1846519504406713,0.008589225777364675,0.0933478328209537,0.829215281092453,0.9066521671790463,0.5241959247923956,4,"base:1,modifier:1,acid:1",1.0,1.0,1.0,0.0
262,3.816709231741224,0.0139175853038748,-0.1515687907300605,0.0569855238720947,0.0139175853038748,0.8859748725206545,0.9860824146961252,0.5844113957138718,6,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
263,1.8717025625301935,0.0152718705737016,-0.5175605455341492,0.0279455270449999,0.0152718705737016,0.25805593580228964,0.9847281294262984,0.3840134303865763,4,base:1,1.0,0.0,0.0,0.0
264,17.71737182695979,0.0163648360608093,-0.3142241784648273,0.26452990099415813,0.0163648360608093,0.6069128532885558,0.9836351639391907,0.5829763655659872,7,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
265,0.8653834556822497,0.0114362182101101,-0.137466017210773,0.012920640944345379,0.0114362182101101,0.9101704956098989,0.9885637817898899,0.5747885395976748,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
266,2.422532098447982,0.0379679280570453,-0.2240398702738458,0.03616970860105149,0.0379679280570453,0.7616388386820656,0.9620320719429547,0.5315691566279267,7,"base:1,modifier:3,acid:1,sweetener:1",1.0,3.0,1.0,1.0
267,1.0336597440225093,0.0533220482362752,-0.6641958375273214,0.015433096534772057,0.0533220482362752,0.006479020680181568,0.9466779517637248,0.29212033034708074,3,"acid:1,sweetener:1",0.0,0.0,1.0,1.0
268,0.30430544,0.0979512088771225,-0.1782552700598785,0.004543444067290693,0.0979512088771225,0.840189836367297,0.9020487911228775,0.5244889658739686,3,"base:1,sweetener:1",1.0,0.0,0.0,1.0
269,1.3930165826231422,0.0183040681942075,-0.188902969509907,0.02079848762465985,0.0183040681942075,0.8219219600301989,0.9816959318057925,0.5494047626006614,5,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
270,4.693348308037868,0.0498423639924533,-0.1353842325626462,0.07007421729261055,0.0498423639924533,0.9137421389203558,0.9501576360075467,0.587199619395415,5,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
271,0.6688906597141999,0.0250201700406315,-0.3758959954063524,0.009986897702336966,0.0250201700406315,0.5011047272553859,0.9749798299593685,0.4468201262453611,2,"base:1,sweetener:1",1.0,0.0,0.0,1.0
272,0.954915552,0.0293651082811665,-0.344382300340854,0.014257403349404523,0.0293651082811665,0.555171644440957,0.9706348917188335,0.46344492218769895,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
273,0.8835815304043637,0.0284460073612057,-0.2862902071272326,0.01319234799839049,0.0284460073612057,0.6548381667700381,0.9715539926387943,0.4931945870220059,4,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
274,2.38775953040064,0.0781927018932275,-0.2229917648673766,0.035650535437406566,0.0781927018932275,0.7634370355642637,0.9218072981067725,0.5198335142762734,4,"base:1,modifier:1,acid:1",1.0,1.0,1.0,0.0
275,3.658572871492395,0.0218622995952064,-0.3138129780197491,0.05462446286774498,0.0218622995952064,0.607618335154916,0.9781377004047936,0.4975765958150109,5,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
276,1.189893648,0.0410276307668618,-0.1972761989665589,0.017765752842645467,0.0410276307668618,0.8075563103446366,0.9589723692331382,0.5370649050103906,5,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
277,2.001851780334801,0.0142661883098327,-0.1529394336302371,0.02988872494345636,0.0142661883098327,0.8836233096201181,0.9857338116901673,0.5727626263704682,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
278,3.4408804638785524,0.0365079281105395,-0.1761015403894803,0.0513741980092944,0.0365079281105395,0.8438849131739838,0.9634920718894605,0.562762774722751,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
279,10.26096225172274,0.0058594303264347,-0.2385824768591649,0.15320169125889904,0.0058594303264347,0.7366886097648729,0.9941405696735653,0.5805294303350911,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
280,6.645631692500857,0.0172528139215874,-0.2437754664610628,0.09922285939644071,0.0172528139215874,0.7277791836195798,0.9827471860784126,0.552847054667974,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
281,0.5547019360000001,0.0348891448164646,-0.2580751551660331,0.008281998574306991,0.0348891448164646,0.7032457202036213,0.9651108551835355,0.5038197720458698,3,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
282,2.935346715149038,0.0118414262660934,-0.2466745623313556,0.04382630694471029,0.0118414262660934,0.722805308737362,0.9881585737339066,0.5308196875192648,4,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
283,0.0611284799999999,0.0063157894736842,-0.3583427070784992,0.0009126811199908135,0.0063157894736842,0.5312202749366074,0.9936842105263158,0.4578364180868733,2,base:1,1.0,0.0,0.0,0.0
284,1.9483733609542184,0.0484556500171405,-0.1687436953875068,0.02909026334755853,0.0484556500171405,0.8565085041416298,0.9515443499828595,0.5540519615763702,4,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
285,7.954848013980533,0.0354756647673629,-0.1992169264886186,0.11877016400140268,0.0354756647673629,0.8042266736899417,0.9645243352326371,0.5781333682773347,5,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
286,63.813449454343406,0.0569336605594573,-0.4018750829667166,0.9527691596203178,0.0569336605594573,0.45653333780824046,0.9430663394405427,0.8009875670227621,10,"modifier:1,acid:1,sweetener:1",0.0,1.0,1.0,1.0
287,1.1033855888697242,0.0571387761957509,-0.1532182478475303,0.01647414094103673,0.0571387761957509,0.8831449580600991,0.9428612238042491,0.5543915109357191,3,"base:1,sweetener:1",1.0,0.0,0.0,1.0
288,14.38356987840033,0.0496728347097599,-0.1577470869655505,0.2147544428731839,0.0496728347097599,0.8753749910971055,0.9503271652902401,0.6336124240654772,9,"base:1,modifier:2,acid:1,sweetener:1",1.0,2.0,1.0,1.0
289,10.795164241047123,0.0271280743424095,-0.2915711081878212,0.16117761459149132,0.0271280743424095,0.645777914085781,0.9728719256575905,0.550065997759608,5,"base:1,modifier:1,sweetener:1",1.0,1.0,0.0,1.0
290,7.175574712960724,0.0139679642677909,-0.2822712260477619,0.10713519403071638,0.0139679642677909,0.6617333885694017,0.9860320357322091,0.5371837049027698,6,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
291,17.065791719686153,0.0430379412612438,-0.2271859754635715,0.2548014591603314,0.0430379412612438,0.7562411787632126,0.9569620587387562,0.6158815549147232,7,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
292,9.86932672062856,0.027174806886258,-0.5326525988911608,0.1473543619101694,0.027174806886258,0.23216304075085809,0.972825193113742,0.4204382149234478,6,"base:1,acid:1,sweetener:1",1.0,0.0,1.0,1.0
293,7.747756639245877,0.0126457446081782,-0.2017617456425622,0.1156781782717843,0.0126457446081782,0.7998606186728277,0.9873542553918218,0.5824357335281085,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
294,18.35029139870568,0.0314499031428604,-0.2320496340373715,0.2739797309851074,0.0314499031428604,0.747896774059734,0.9685500968571396,0.624525953669105,7,"base:1,modifier:2,sweetener:1",1.0,2.0,0.0,1.0
295,2.2709090224919843,0.0266150559825329,-0.2466090533275023,0.03390589443816092,0.0266150559825329,0.7229177001874566,0.9733849440174671,0.5224531510367415,4,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
296,1.9669840469053967,0.0254516119208164,-0.2352223727562729,0.029368130909417072,0.0254516119208164,0.7424534199494094,0.9745483880791836,0.5268477947723448,5,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
297,2.3005975273177883,0.0373856389021038,-0.3341614987972545,0.034349159800480866,0.0373856389021038,0.5727071073398461,0.9626143610978962,0.474336104451515,3,"base:1,sweetener:1",1.0,0.0,0.0,1.0
298,3.200062312985413,0.0049139986367588,-0.3351164715586018,0.04777865335202061,0.0049139986367588,0.5710686947990468,0.9950860013632412,0.48895787018949466,4,"base:1,modifier:1",1.0,1.0,0.0,0.0
299,2.2817008828655343,0.012833022429024,-0.3748701141086178,0.034067022724231774,0.012833022429024,0.5028647950307311,0.987166977570976,0.4606363408702049,3,"base:1,modifier:1",1.0,1.0,0.0,0.0
300,2.4271453619874888,0.0427893205552517,-0.3100025420487626,0.03623858710962964,0.0427893205552517,0.614155763585827,0.9572106794447484,0.4859053677530244,7,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
301,0.7530930296292805,0.0210969278399618,-0.4606856068160381,0.011244084422503681,0.0210969278399618,0.35563422978575704,0.9789030721600382,0.40485882435274,4,"base:1,modifier:2",1.0,2.0,0.0,0.0
302,10.70714541044066,0.0202188965359203,-0.3432649740210361,0.1598634460582939,0.0202188965359203,0.5570886011633374,0.9797811034640797,0.5250062898115426,7,"base:1,modifier:1,acid:1,sweetener:1",1.0,1.0,1.0,1.0
