recipe_id,canonical_name,amount,unit,amount_value,amount_ratio_all,amount_rank_all
251,milk,0.5,oz,0.5,0.07407407407407407,3.0
251,cream,0.5,oz,0.5,0.07407407407407407,3.0
252,ginger liqueur,1.0,oz,1.0,0.16666666666666666,2.0
252,scotch whisky,1.0,oz,1.0,0.16666666666666666,2.0
252,green chartreuse,0.25,oz,0.25,0.041666666666666664,4.0
252,egg,1.0,whole,1.0,0.16666666666666666,2.0
252,apple cider,0.75,oz,0.75,0.125,3.0
252,apple bitters,2.0,dash,2.0,0.3333333333333333,1.0
253,lime juice,0.75,oz,0.75,0.16666666666666666,3.0
253,pisco,2.0,oz,2.0,0.4444444444444444,1.0
253,egg white,1.0,,1.0,0.2222222222222222,2.0
253,hibiscus syrup,0.75,oz,0.75,0.16666666666666666,3.0
254,egg white,0.5,oz,0.5,0.13333333333333333,2.0
254,gin,1.5,oz,1.5,0.4,1.0
254,sake,0.5,oz,0.5,0.13333333333333333,2.0
254,limoncello,0.25,oz,0.25,0.06666666666666667,3.0
254,dill cordial,0.25,oz,0.25,0.06666666666666667,3.0
254,lemon juice,0.5,oz,0.5,0.13333333333333333,2.0
254,yuzu juice,0.25,oz,0.25,0.06666666666666667,3.0
255,rum,30.0,ml,30.0,0.4918032786885246,1.0
255,grenadine,15.0,oz,15.0,0.2459016393442623,2.0
255,egg,1.0,whole,1.0,0.01639344262295082,3.0
255,sherry,15.0,ml,15.0,0.2459016393442623,2.0
255,salt,,,,,
256,lemon juice,10.0,ml,10.0,0.09523809523809523,3.0
256,egg white,25.0,ml,25.0,0.23809523809523808,2.0
256,orange juice,10.0,ml,10.0,0.09523809523809523,3.0
256,rum,40.0,ml,40.0,0.38095238095238093,1.0
256,campari,10.0,ml,10.0,0.09523809523809523,3.0
256,lavender syrup,10.0,ml,10.0,0.09523809523809523,3.0
257,cognac,0.5,oz,0.5,0.1111111111111111,2.0
257,egg,1.0,whole,1.0,0.2222222222222222,1.0
257,rum,0.5,oz,0.5,0.1111111111111111,2.0
257,rum,0.5,oz,0.5,0.1111111111111111,2.0
257,cinnamon syrup,0.5,oz,0.5,0.1111111111111111,2.0
257,heavy cream,0.5,oz,0.5,0.1111111111111111,2.0
257,allspice dram,1.0,tsp,1.0,0.2222222222222222,1.0
257,porter,,top,,,
258,rum,1.5,oz,1.5,0.25,2.0
258,bitter,1.0,tbsp,1.0,0.16666666666666666,3.0
258,orange juice,2.5,oz,2.5,0.4166666666666667,1.0
258,milk powder,1.0,dash,1.0,0.16666666666666666,3.0
259,lemon juice,0.5,oz,0.5,0.13333333333333333,3.0
259,pisco,1.0,oz,1.0,0.26666666666666666,2.0
259,egg white,0.5,oz,0.5,0.13333333333333333,3.0
259,ginger liqueur,1.25,oz,1.25,0.3333333333333333,1.0
259,peach brandy,0.5,oz,0.5,0.13333333333333333,3.0
260,lemon juice,25.0,ml,25.0,0.21008403361344538,2.0
260,egg white,25.0,ml,25.0,0.21008403361344538,2.0
260,ginger liqueur,50.0,ml,50.0,0.42016806722689076,1.0
260,peppercorns,4.0,,4.0,0.03361344537815126,4.0
260,simple syrup,15.0,ml,15.0,0.12605042016806722,3.0
261,lemon juice,0.75,oz,0.75,0.1875,2.0
261,egg white,0.5,oz,0.5,0.125,3.0
261,calvados,2.0,oz,2.0,0.5,1.0
261,apricot liqueur,0.75,oz,0.75,0.1875,2.0
262,lime juice,0.5,oz,0.5,0.1,3.0
262,egg white,0.5,oz,0.5,0.1,3.0
262,pineapple juice,1.0,oz,1.0,0.2,2.0
262,green chartreuse,0.5,oz,0.5,0.1,3.0
262,tequila,2.0,oz,2.0,0.4,1.0
262,jalapeno syrup,0.5,oz,0.5,0.1,3.0
263,amaretto,1.5,oz,1.5,0.15789473684210525,2.0
263,apple cider,8.0,oz,8.0,0.8421052631578947,1.0
263,heavy cream,,oz,,,
263,cinnamon,,oz,,,
264,mezcal,2.0,oz,2.0,0.1111111111111111,2.0
264,lime,1.0,l,1.0,0.05555555555555555,3.0
264,mint,12.0,,12.0,0.6666666666666666,1.0
264,ginger beer,2.0,oz,2.0,0.1111111111111111,2.0
264,blackberry jam,1.0,tsp,1.0,0.05555555555555555,3.0
264,juice,,,,,
264,muddled,,,,,
265,mezcal,1.0,oz,1.0,0.3333333333333333,1.0
265,lime juice,0.75,oz,0.75,0.25,2.0
265,maraschino liqueur,0.5,oz,0.5,0.16666666666666666,3.0
265,aperol,0.75,oz,0.75,0.25,2.0
266,lime juice,0.75,oz,0.75,0.12,3.0
266,angostura bitters,2.0,dash,2.0,0.32,1.0
266,apricot liqueur,0.5,oz,0.5,0.08,4.0
266,grapefruit juice,0.5,oz,0.5,0.08,4.0
266,rum,1.0,oz,1.0,0.16,2.0
266,rum,1.0,oz,1.0,0.16,2.0
266,demerara syrup,0.5,oz,0.5,0.08,4.0
267,soda water,6.0,oz,6.0,0.8275862068965517,1.0
267,lemon juice,0.25,oz,0.25,0.034482758620689655,3.0
267,cherry syrup,1.0,oz,1.0,0.13793103448275862,2.0
268,cognac,2.0,oz,2.0,0.36363636363636365,2.0
268,angostura bitters,3.0,dash,3.0,0.5454545454545454,1.0
268,orgeat syrup,0.5,oz,0.5,0.09090909090909091,3.0
269,orange juice,0.5,oz,0.5,0.14285714285714285,2.0
269,amaretto,0.5,oz,0.5,0.14285714285714285,2.0
269,vodka,1.5,oz,1.5,0.42857142857142855,1.0
269,honey,0.5,oz,0.5,0.14285714285714285,2.0
269,benedictine,0.5,oz,0.5,0.14285714285714285,2.0
270,ginger liqueur,0.5,oz,0.5,0.09090909090909091,3.0
270,angostura bitters,3.0,dash,3.0,0.5454545454545454,1.0
270,club soda,,top,,,
270,moonshine,1.5,oz,1.5,0.2727272727272727,2.0
270,ginger syrup,0.5,oz,0.5,0.09090909090909091,3.0
271,tequila,0.5,oz,0.5,0.5,1.0
271,honey liqueur,0.5,oz,0.5,0.5,1.0
272,lemon juice,1.0,oz,1.0,0.16666666666666666,2.0
272,orgeat syrup,1.0,oz,1.0,0.16666666666666666,2.0
272,whisky,1.0,oz,1.0,0.16666666666666666,2.0
272,amaro,3.0,oz,3.0,0.5,1.0
273,aperitivo,0.5,oz,0.5,0.09090909090909091,3.0
273,gin,1.5,oz,1.5,0.2727272727272727,2.0
273,limoncello,0.5,oz,0.5,0.09090909090909091,3.0
273,tonic water,3.0,oz,3.0,0.5454545454545454,1.0
274,cherry liqueur,0.75,oz,0.75,0.2,3.0
274,lime juice,0.5,oz,0.5,0.13333333333333333,4.0
274,tequila,1.5,oz,1.5,0.4,1.0
274,bitter lemon soda,1.0,float,1.0,0.26666666666666666,2.0
275,pisco,0.75,oz,0.75,0.12,2.0
275,apricot liqueur,0.75,oz,0.75,0.12,2.0
275,club soda,2.0,oz,2.0,0.32,1.0
275,elderflower liqueur,0.75,oz,0.75,0.12,2.0
275,white wine,2.0,oz,2.0,0.32,1.0
276,pisco,2.0,oz,2.0,0.26666666666666666,2.0
276,egg white,0.5,oz,0.5,0.06666666666666667,4.0
276,simple syrup,1.0,oz,1.0,0.13333333333333333,3.0
276,angostura bitters,3.0,dash,3.0,0.4,1.0
276,lime juice,1.0,oz,1.0,0.13333333333333333,3.0
277,mezcal,2.0,oz,2.0,0.47058823529411764,1.0
277,lime juice,0.5,oz,0.5,0.11764705882352941,4.0
277,grapefruit juice,0.75,oz,0.75,0.17647058823529413,3.0
277,hibiscus syrup,1.0,oz,1.0,0.23529411764705882,2.0
278,lime juice,1.0,part,1.0,0.25,2.0
278,cachaca,2.0,part,2.0,0.5,1.0
278,agave,0.5,part,0.5,0.125,3.0
278,chile liqueur,0.5,part,0.5,0.125,3.0
279,lime juice,0.25,part,0.25,0.07142857142857142,3.0
279,cachaca,2.0,part,2.0,0.5714285714285714,1.0
279,agave,0.25,part,0.25,0.07142857142857142,3.0
279,lillet,0.5,part,0.5,0.14285714285714285,2.0
279,guava nectar,0.5,part,0.5,0.14285714285714285,2.0
279,sparkling wine,,top,,,
280,egg white,1.0,,1.0,0.2,3.0
280,lime juice,0.5,oz,0.5,0.1,5.0
280,pisco,1.5,oz,1.5,0.3,1.0
280,cantaloupe juice,1.25,oz,1.25,0.25,2.0
280,sugar water,0.75,oz,0.75,0.15,4.0
281,lime juice,1.0,oz,1.0,0.3076923076923077,2.0
281,rum,1.5,oz,1.5,0.46153846153846156,1.0
281,simple syrup,0.75,oz,0.75,0.23076923076923078,3.0
282,lemon juice,0.75,oz,0.75,0.17647058823529413,2.0
282,gin,1.5,oz,1.5,0.35294117647058826,1.0
282,spice syrup,0.5,oz,0.5,0.11764705882352941,3.0
282,tonic,1.5,oz,1.5,0.35294117647058826,1.0
283,gin,1.0,oz,1.0,0.5,1.0
283,lager,1.0,bottle,1.0,0.5,1.0
284,bitter bianco,1.0,oz,1.0,0.13333333333333333,3.0
284,gin,2.5,oz,2.5,0.3333333333333333,1.0
284,lemon juice,2.0,bsp,2.0,0.26666666666666666,2.0
284,strawberry raspberry syrup,2.0,bsp,2.0,0.26666666666666666,2.0
285,scotch whisky,1.25,oz,1.25,0.16129032258064516,3.0
285,drambuie,0.75,oz,0.75,0.0967741935483871,4.0
285,cider,2.0,oz,2.0,0.25806451612903225,2.0
285,butter,0.75,oz,0.75,0.0967741935483871,4.0
285,bitters,3.0,dash,3.0,0.3870967741935484,1.0
286,pkg,1.0,pkg,1.0,0.025445292620865142,7.0
286,cranberry,14.0,oz,14.0,0.356234096692112,1.0
286,brown sugar,1.5,c,1.5,0.03816793893129771,6.0
286,orange juice,0.5,c,0.5,0.012722646310432571,8.0
286,ginger liqueur,0.3,c,0.3,0.0076335877862595426,9.0
286,peppercorns,8.0,whole,8.0,0.20356234096692113,2.0
286,allspice,6.0,berries,6.0,0.15267175572519084,3.0
286,oats,5.0,cl,5.0,0.1272264631043257,4.0
286,stick,1.0,stick,1.0,0.025445292620865142,7.0
286,cinnamon,2.0,in,2.0,0.050890585241730284,5.0
287,bitters,3.0,dash,3.0,0.5217391304347826,1.0
287,honey liqueur,0.75,oz,0.75,0.13043478260869565,3.0
287,tequila,2.0,oz,2.0,0.34782608695652173,2.0
288,cherry liqueur,1.75,oz,1.75,0.08235294117647059,4.0
288,lime juice,1.0,oz,1.0,0.047058823529411764,5.0
288,coconut milk,1.0,oz,1.0,0.047058823529411764,5.0
288,rum,2.0,oz,2.0,0.09411764705882353,3.0
288,sugar,0.5,tsp,0.5,0.023529411764705882,6.0
288,bitters,10.0,dash,10.0,0.47058823529411764,1.0
288,cherries,3.0,,3.0,0.1411764705882353,2.0
288,rum,1.0,oz,1.0,0.047058823529411764,5.0
288,everclear,1.0,tsp,1.0,0.047058823529411764,5.0
289,vodka,1.0,oz,1.0,0.18181818181818182,2.0
289,coffee,0.75,oz,0.75,0.13636363636363635,3.0
289,cardamom syrup,0.75,oz,0.75,0.13636363636363635,3.0
289,coffee foam,2.0,tbsp,2.0,0.36363636363636365,1.0
289,espresso powder,1.0,pinch,1.0,0.18181818181818182,2.0
290,lemon juice,0.5,oz,0.5,0.05555555555555555,4.0
290,vodka,2.0,oz,2.0,0.2222222222222222,2.0
290,cardamaro,0.5,oz,0.5,0.05555555555555555,4.0
290,maple syrup,0.5,oz,0.5,0.05555555555555555,4.0
290,ginger beer,1.5,oz,1.5,0.16666666666666666,3.0
290,licorice root,4.0,inch,4.0,0.4444444444444444,1.0
291,egg white,1.0,,1.0,0.14814814814814814,2.0
291,vodka,2.0,oz,2.0,0.2962962962962963,1.0
291,allspice dram,0.75,oz,0.75,0.1111111111111111,3.0
291,sherry,0.5,oz,0.5,0.07407407407407407,4.0
291,demerara sugar syrup,0.75,oz,0.75,0.1111111111111111,3.0
291,vanilla bitters,1.0,tincture,1.0,0.14814814814814814,2.0
291,vanilla powder,0.75,oz,0.75,0.1111111111111111,3.0
292,cranberry juice,0.75,oz,0.75,0.05084745762711865,4.0
292,lemon juice,0.5,oz,0.5,0.03389830508474576,5.0
292,vodka,1.5,oz,1.5,0.1016949152542373,2.0
292,pear liqueur,1.0,oz,1.0,0.06779661016949153,3.0
292,cranberry bitters,1.0,tincture,1.0,0.06779661016949153,3.0
292,cranberries,10.0,,10.0,0.6779661016949152,1.0
293,vodka,2.0,oz,2.0,0.34782608695652173,1.0
293,americano,0.5,oz,0.5,0.08695652173913043,3.0
293,kalamansi juice,0.75,oz,0.75,0.13043478260869565,2.0
293,basil syrup,0.5,oz,0.5,0.08695652173913043,3.0
293,ginger beer,2.0,oz,2.0,0.34782608695652173,1.0
294,ginger beer,1.5,oz,1.5,0.25,1.0
294,sherry,0.5,oz,0.5,0.08333333333333333,3.0
294,allspice dram,0.25,oz,0.25,0.041666666666666664,4.0
294,vodka,1.5,oz,1.5,0.25,1.0
294,molasses,0.25,oz,0.25,0.041666666666666664,4.0
294,pumpkin puree,1.0,bsp,1.0,0.16666666666666666,2.0
294,black walnut bitters,1.0,tincture,1.0,0.16666666666666666,2.0
295,pineapple juice,0.75,oz,0.75,0.2,2.0
295,lime juice,0.5,oz,0.5,0.13333333333333333,3.0
295,vodka,2.0,oz,2.0,0.5333333333333333,1.0
295,lime and tamarind syrup,0.5,oz,0.5,0.13333333333333333,3.0
296,lemon juice,0.5,oz,0.5,0.10526315789473684,4.0
296,vodka,1.5,oz,1.5,0.3157894736842105,1.0
296,falernum,0.75,oz,0.75,0.15789473684210525,3.0
296,cider,1.0,oz,1.0,0.21052631578947367,2.0
296,bitters,1.0,tincture,1.0,0.21052631578947367,2.0
297,vodka,1.0,oz,1.0,0.2857142857142857,2.0
297,lemon curd,1.0,oz,1.0,0.2857142857142857,2.0
297,champagne,1.5,oz,1.5,0.42857142857142855,1.0
298,vodka,1.5,oz,1.5,0.24,2.0
298,espresso liqueur,0.75,oz,0.75,0.12,3.0
298,cream,2.0,oz,2.0,0.32,1.0
298,cola,2.0,oz,2.0,0.32,1.0
299,vodka,1.0,oz,1.0,0.18181818181818182,3.0
299,apple shrub,2.5,oz,2.5,0.45454545454545453,1.0
299,club soda,2.0,oz,2.0,0.36363636363636365,2.0
300,lemon juice,0.75,oz,0.75,0.0744047619047619,4.0
300,fernet,0.33,oz,0.33,0.03273809523809524,6.0
300,angostura bitters,4.0,dash,4.0,0.3968253968253968,1.0
300,apricot liqueur,0.5,oz,0.5,0.0496031746031746,5.0
300,rye whiskey,1.0,oz,1.0,0.0992063492063492,3.0
300,orgeat,0.5,oz,0.5,0.0496031746031746,5.0
300,orange bitters,3.0,dash,3.0,0.2976190476190476,2.0
301,ginger liqueur,25.0,ml,25.0,0.11764705882352941,2.0
301,gin,25.0,ml,25.0,0.11764705882352941,2.0
301,vermouth,12.5,ml,12.5,0.058823529411764705,3.0
301,lemonade,150.0,ml,150.0,0.7058823529411765,1.0
302,lemon juice,0.5,oz,0.5,0.05,4.0
302,vodka,1.5,oz,1.5,0.15,3.0
302,aperol,0.5,oz,0.5,0.05,4.0
302,raspberry syrup,0.5,oz,0.5,0.05,4.0
302,cucumber juice,0.5,oz,0.5,0.05,4.0
302,mint,4.5,pc,4.5,0.45,1.0
302,celery bitters,2.0,dash,2.0,0.2,2.0
303,cognac,0.75,oz,0.75,0.10344827586206896,3.0
303,angostura bitters,2.0,dash,2.0,0.27586206896551724,1.0
303,rye whiskey,0.75,oz,0.75,0.10344827586206896,3.0
303,bitters,2.0,dash,2.0,0.27586206896551724,1.0
303,vermouth bianco,0.75,oz,0.75,0.10344827586206896,3.0
303,benedictine,1.0,bsp,1.0,0.13793103448275862,2.0
304,mezcal,1.5,oz,1.5,0.3333333333333333,1.0
304,lemon juice,0.5,oz,0.5,0.1111111111111111,3.0
304,apple cider,1.0,oz,1.0,0.2222222222222222,2.0
304,cinnamon syrup,0.5,oz,0.5,0.1111111111111111,3.0
304,apple bitters,1.0,dash,1.0,0.2222222222222222,2.0
305,fernet,0.5,oz,0.5,0.1,2.0
305,cherry liqueur,0.5,oz,0.5,0.1,2.0
305,rum,2.0,oz,2.0,0.4,1.0
305,bitters,2.0,dash,2.0,0.4,1.0
306,lime,0.5,l,0.5,0.004878048780487805,3.0
306,rum,50.0,ml,50.0,0.4878048780487805,1.0
306,passion fruit,1.0,,1.0,0.00975609756097561,2.0
306,ginger beer,1.0,float,1.0,0.00975609756097561,2.0
306,juice,,,,,
306,lychee juice,50.0,ml,50.0,0.4878048780487805,1.0
307,bitters,3.0,dash,3.0,0.36363636363636365,1.0
307,tequila,1.75,oz,1.75,0.21212121212121213,2.0
307,honey liqueur,0.5,oz,0.5,0.06060606060606061,3.0
307,anis,,,,,
307,chocolate bitters,3.0,dash,3.0,0.36363636363636365,1.0
308,ginger liqueur,1.0,part,1.0,0.12820512820512822,2.0
308,gin,0.3,l,0.3,0.038461538461538464,4.0
308,vermouth,0.5,part,0.5,0.06410256410256411,3.0
308,lemonade,6.0,part,6.0,0.7692307692307693,1.0
309,gin,1.0,oz,1.0,0.36363636363636365,1.0
309,lemon juice,0.5,oz,0.5,0.18181818181818182,3.0
309,egg white,,,,,
309,apricot syrup,0.75,oz,0.75,0.2727272727272727,2.0
309,orgeat,0.5,oz,0.5,0.18181818181818182,3.0
309,ale,,top,,,
310,gin,1.5,oz,1.5,0.3333333333333333,1.0
310,lemon juice,0.75,oz,0.75,0.16666666666666666,3.0
310,elderflower liqueur,1.0,oz,1.0,0.2222222222222222,2.0
310,strawberry,1.0,,1.0,0.2222222222222222,2.0
310,yellow chartreuse,0.25,oz,0.25,0.05555555555555555,4.0
311,lemon juice,1.0,oz,1.0,0.1111111111111111,3.0
311,simple syrup,1.0,oz,1.0,0.1111111111111111,3.0
311,gin,2.0,oz,2.0,0.2222222222222222,2.0
311,mint leaves,5.0,l,5.0,0.5555555555555556,1.0
312,apricot liqueur,0.75,oz,0.75,0.0967741935483871,4.0
312,prosecco,3.0,oz,3.0,0.3870967741935484,1.0
312,vodka,1.0,oz,1.0,0.12903225806451613,3.0
312,sweet and sour mix,1.0,oz,1.0,0.12903225806451613,3.0
312,plum,,oz,,,
312,mint,2.0,sprigs,2.0,0.25806451612903225,2.0
313,bitters,4.0,dash,4.0,0.5714285714285714,1.0
313,demerara syrup,0.5,oz,0.5,0.07142857142857142,3.0
313,whisky,2.5,oz,2.5,0.35714285714285715,2.0
314,ginger ale,,top,,,
314,honey,0.25,oz,0.25,0.02857142857142857,4.0
314,rum,1.5,oz,1.5,0.17142857142857143,3.0
314,lime,3.0,l,3.0,0.34285714285714286,2.0
314,basil,4.0,,4.0,0.45714285714285713,1.0
315,vermouth,0.5,oz,0.5,0.1,2.0
315,bitters,2.0,dash,2.0,0.4,1.0
315,whisky,2.0,oz,2.0,0.4,1.0
315,vermouth,0.5,oz,0.5,0.1,2.0
316,lime juice,0.5,oz,0.5,0.07407407407407407,3.0
316,gin,1.5,oz,1.5,0.2222222222222222,2.0
316,simple syrup,0.5,oz,0.5,0.07407407407407407,3.0
316,pomegranate syrup,0.25,oz,0.25,0.037037037037037035,4.0
316,mint leaves,4.0,l,4.0,0.5925925925925926,1.0
317,bourbon,2.0,oz,2.0,0.34782608695652173,2.0
317,creme de cacao,0.5,oz,0.5,0.08695652173913043,3.0
317,orange curacao,0.25,oz,0.25,0.043478260869565216,4.0
317,bitters,3.0,dash,3.0,0.5217391304347826,1.0
318,espresso liqueur,1.0,oz,1.0,0.21052631578947367,2.0
318,simple syrup,0.75,oz,0.75,0.15789473684210525,3.0
318,rum,1.5,oz,1.5,0.3157894736842105,1.0
318,heavy cream,1.5,oz,1.5,0.3157894736842105,1.0
319,mezcal,0.25,oz,0.25,0.02631578947368421,3.0
319,maraschino liqueur,0.25,oz,0.25,0.02631578947368421,3.0
319,tequila,2.0,oz,2.0,0.21052631578947367,2.0
319,chocolate bitters,3.0,dash,3.0,0.3157894736842105,1.0
319,agave nectar,2.0,drop,2.0,0.21052631578947367,2.0
319,sugar cube,2.0,cube,2.0,0.21052631578947367,2.0
320,lemon juice,1.0,oz,1.0,0.18181818181818182,2.0
320,maraschino liqueur,1.0,oz,1.0,0.18181818181818182,2.0
320,vodka,3.0,oz,3.0,0.5454545454545454,1.0
320,cherry almond simple syrup,0.5,oz,0.5,0.09090909090909091,3.0
320,club soda,,splash,,,
321,simple syrup,0.5,oz,0.5,0.05555555555555555,4.0
321,vodka,2.0,oz,2.0,0.2222222222222222,2.0
321,sake,1.0,oz,1.0,0.1111111111111111,3.0
321,yuzu juice,0.5,oz,0.5,0.05555555555555555,4.0
321,thai chili,0.5,pc,0.5,0.05555555555555555,4.0
321,cilantro,4.5,sprigs,4.5,0.5,1.0
322,lemon juice,0.5,oz,0.5,0.09523809523809523,3.0
322,vodka,1.5,oz,1.5,0.2857142857142857,1.0
322,benedictine,0.5,oz,0.5,0.09523809523809523,3.0
322,potato juice,1.0,oz,1.0,0.19047619047619047,2.0
322,cinnamon syrup,0.25,oz,0.25,0.047619047619047616,4.0
322,black pepper,1.0,bsp,1.0,0.19047619047619047,2.0
322,salt,0.5,bsp,0.5,0.09523809523809523,3.0
323,cucumber,1.5,,1.5,0.125,3.0
323,carrot,1.0,,1.0,0.08333333333333333,4.0
323,green apple,1.0,,1.0,0.08333333333333333,4.0
323,cored,,,,,
323,ale,3.5,leaves,3.5,0.2916666666666667,1.0
323,spinach,1.0,handful,1.0,0.08333333333333333,4.0
323,ginger,1.0,,1.0,0.08333333333333333,4.0
323,pastis,3.0,oz,3.0,0.25,2.0
324,ginger liqueur,1.5,oz,1.5,0.2,2.0
324,apple cider,1.0,oz,1.0,0.13333333333333333,3.0
324,apple cider,4.0,oz,4.0,0.5333333333333333,1.0
324,cinnamon,1.0,stick,1.0,0.13333333333333333,3.0
325,lime juice,1.0,oz,1.0,0.25,2.0
325,tequila,2.0,oz,2.0,0.5,1.0
325,agave,0.5,oz,0.5,0.125,3.0
325,prickly pear puree,0.5,oz,0.5,0.125,3.0
326,gin,1.0,oz,1.0,0.13333333333333333,3.0
326,amaro,1.0,oz,1.0,0.13333333333333333,3.0
326,lime juice,0.5,oz,0.5,0.06666666666666667,4.0
326,cream of coconut,1.5,oz,1.5,0.2,2.0
326,pineapple juice,0.5,oz,0.5,0.06666666666666667,4.0
326,angostura bitters,3.0,dash,3.0,0.4,1.0
327,orange juice,3.0,c,3.0,0.22641509433962265,1.0
327,rum,3.0,c,3.0,0.22641509433962265,1.0
327,pineapple juice,3.0,c,3.0,0.22641509433962265,1.0
327,ginger ale,3.0,c,3.0,0.22641509433962265,1.0
327,grenadine,0.25,c,0.25,0.018867924528301886,3.0
327,lime juice,1.0,,1.0,0.07547169811320754,2.0
328,gin,1.0,oz,1.0,0.08695652173913043,3.0
328,ale,0.5,oz,0.5,0.043478260869565216,4.0
328,scotch whisky,5.0,oz,5.0,0.43478260869565216,1.0
328,quinquina,1.0,oz,1.0,0.08695652173913043,3.0
328,bitters,2.0,dash,2.0,0.17391304347826086,2.0
328,orange bitters,2.0,dash,2.0,0.17391304347826086,2.0
329,gin,0.75,oz,0.75,0.10714285714285714,2.0
329,cognac,0.75,oz,0.75,0.10714285714285714,2.0
329,orange bitters,2.0,dash,2.0,0.2857142857142857,1.0
329,pineau des charentes,0.75,oz,0.75,0.10714285714285714,2.0
329,sherry,0.75,oz,0.75,0.10714285714285714,2.0
329,chocolate bitters,2.0,dash,2.0,0.2857142857142857,1.0
329,walnut oil,,,,,
330,soda water,3.0,oz,3.0,0.46153846153846156,1.0
330,maraschino liqueur,0.5,oz,0.5,0.07692307692307693,4.0
330,lemon juice,1.0,oz,1.0,0.15384615384615385,2.0
330,simple syrup,0.25,oz,0.25,0.038461538461538464,5.0
330,apricot liqueur,0.75,oz,0.75,0.11538461538461539,3.0
330,peach puree,1.0,oz,1.0,0.15384615384615385,2.0
331,lemon juice,0.75,oz,0.75,0.1875,2.0
331,orange juice,0.5,oz,0.5,0.125,3.0
331,cognac,1.0,oz,1.0,0.25,1.0
331,simple syrup,0.5,oz,0.5,0.125,3.0
331,angostura bitters,1.0,dash,1.0,0.25,1.0
331,arrack,0.25,oz,0.25,0.0625,4.0
332,vermouth,1.0,oz,1.0,0.3333333333333333,1.0
332,gin,1.0,oz,1.0,0.3333333333333333,1.0
332,bitter,1.0,oz,1.0,0.3333333333333333,1.0
333,lime juice,0.75,oz,0.75,0.12,3.0
333,vodka,2.0,oz,2.0,0.32,1.0
333,honey syrup,0.5,oz,0.5,0.08,4.0
333,gingersnap,2.0,oz,2.0,0.32,1.0
333,cinnamon,1.0,pinch,1.0,0.16,2.0
334,gin,1.0,part,1.0,0.25,1.0
334,ginger liqueur,1.0,part,1.0,0.25,1.0
334,campari,1.0,part,1.0,0.25,1.0
334,sweet vermouth,1.0,part,1.0,0.25,1.0
335,lemon juice,12.5,oz,12.5,0.1111111111111111,2.0
335,simple syrup,6.25,oz,6.25,0.05555555555555555,3.0
335,amaretto,6.25,oz,6.25,0.05555555555555555,3.0
335,bourbon,37.5,oz,37.5,0.3333333333333333,1.0
335,apple juice,12.5,oz,12.5,0.1111111111111111,2.0
335,seltzer,37.5,oz,37.5,0.3333333333333333,1.0
336,christmas spirit,1.5,oz,1.5,0.17142857142857143,2.0
336,sherry,1.0,oz,1.0,0.11428571428571428,3.0
336,walnut liqueur,0.25,oz,0.25,0.02857142857142857,4.0
336,orange bitters,3.0,dash,3.0,0.34285714285714286,1.0
336,bitters,3.0,dash,3.0,0.34285714285714286,1.0
337,lemon juice,0.75,oz,0.75,0.21428571428571427,2.0
337,simple syrup,1.0,dash,1.0,0.2857142857142857,1.0
337,gin,0.75,oz,0.75,0.21428571428571427,2.0
337,sparkling wine,1.0,float,1.0,0.2857142857142857,1.0
338,pisco,2.0,oz,2.0,0.2857142857142857,1.0
338,apricot liqueur,1.0,oz,1.0,0.14285714285714285,2.0
338,soda water,2.0,oz,2.0,0.2857142857142857,1.0
338,citric acid,1.0,pinch,1.0,0.14285714285714285,2.0
338,pineapple sorbet,1.0,scoop,1.0,0.14285714285714285,2.0
339,cherry liqueur,0.75,oz,0.75,0.23076923076923078,1.0
339,bitter bianco,0.75,oz,0.75,0.23076923076923078,1.0
339,lime juice,0.75,oz,0.75,0.23076923076923078,1.0
339,simple syrup,0.25,oz,0.25,0.07692307692307693,2.0
339,tequila,0.75,oz,0.75,0.23076923076923078,1.0
340,vodka,2.5,oz,2.5,0.25,3.0
340,ginger,0.5,oz,0.5,0.05,4.0
340,bitters,4.0,dash,4.0,0.4,1.0
340,cocao beans,3.0,beans,3.0,0.3,2.0
341,lime juice,1.0,oz,1.0,0.12121212121212122,4.0
341,simple syrup,0.75,oz,0.75,0.09090909090909091,5.0
341,rum,1.5,oz,1.5,0.18181818181818182,3.0
341,mint,2.0,,2.0,0.24242424242424243,2.0
341,muddled,,,,,
341,muddled,,,,,
341,cucumber,3.0,slice,3.0,0.36363636363636365,1.0
342,lemon juice,0.75,oz,0.75,0.02702702702702703,6.0
342,simple syrup,1.0,oz,1.0,0.036036036036036036,5.0
342,vodka,2.0,oz,2.0,0.07207207207207207,4.0
342,orange bitters,3.0,dash,3.0,0.10810810810810811,3.0
342,basil,5.0,l,5.0,0.18018018018018017,2.0
342,black peppercorns,16.0,whole,16.0,0.5765765765765766,1.0
343,rum,2.0,oz,2.0,0.6666666666666666,1.0
343,lime juice,1.0,oz,1.0,0.3333333333333333,2.0
344,lime juice,1.0,oz,1.0,0.18181818181818182,2.0
344,ginger liqueur,2.0,oz,2.0,0.36363636363636365,1.0
344,club soda,2.0,oz,2.0,0.36363636363636365,1.0
344,sugar syrup,0.5,oz,0.5,0.09090909090909091,3.0
345,brandy,2.0,oz,2.0,0.3076923076923077,1.0
345,orange cordial,0.5,oz,0.5,0.07692307692307693,3.0
345,cherry liqueur,1.0,bsp,1.0,0.15384615384615385,2.0
345,cherry,1.0,l,1.0,0.15384615384615385,2.0
