global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
100,vanilla marinade,unknown,0.13366318047133452,0.0201721792092461,0.02771295970864651,0.0201721792092461,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
101,ginger citrus agave blend,unknown,0.13363217889799026,0.0196648807363398,0.027656593211656918,0.0196648807363398,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
102,clement creole shrubb,unknown,0.13347728303677747,0.0171302211892218,0.027374964373088253,0.0171302211892218,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
103,sugar syrup,unknown,0.13342297565290906,0.025652779965277234,0.02736865271144542,0.1539166797916634,6,0,4,6,0.0,0.6666666666666666,1.0,0,1,0,5,0,0,0,0,0.3333333333333333,1.0,sweetener,0.8333333333333334,False
104,citrus agave blend,unknown,0.13300858371740473,0.0094605959631223,0.02652278379241053,0.0094605959631223,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
105,cinnamon-clove syrup,unknown,0.13282758855363094,0.0064988569195512,0.026193701676458188,0.0064988569195512,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
106,muscat wine,unknown,0.13223394132460567,-0.0032153704644986,0.02511434307823043,-0.0032153704644986,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
107,cola syrup,unknown,0.13153015722542113,-0.0147318375420638,0.02383473562516763,-0.0147318375420638,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
108,poppy liqueur,unknown,0.13134088584153042,-0.0178290056420938,0.023490605836275408,-0.0178290056420938,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
109,coffee syrup,unknown,0.1308737654657171,-0.0254727936099482,0.022641296062069365,-0.0254727936099482,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
