global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
110,orange blossom water,unknown,0.2433511592447955,0.04457473948322355,0.03183939371350196,0.0891494789664471,2,1,2,2,0.5,1.0,1.0,0,0,0,0,0,1,0,1,2.0,2.0,garnish,0.5,False
111,salt,unknown,0.24323055064473914,0.03495436957365381,0.031804963422362685,0.2796349565892305,8,2,6,8,0.25,0.75,1.0,0,0,0,0,0,1,0,7,1.375,11.0,other,0.875,True
112,rum,unknown,0.24292797696395804,0.05578506630728748,0.05310560862469826,4.072309840431986,73,47,62,66,0.6438356164383562,0.8493150684931506,0.9041095890410958,60,11,0,1,0,0,0,1,0.0136986301369863,1.0,base_spirit,0.821917808219178,True
113,lavender syrup,unknown,0.24259881635537553,0.0377352586703148,0.030471497550920205,0.0754705173406296,2,1,2,2,0.5,1.0,1.0,0,0,0,2,0,0,0,0,1.0,2.0,sweetener,1.0,False
114,triple sec,unknown,0.23980963613981018,0.021702495720871504,0.023338510203271517,0.5642648887426591,26,1,19,25,0.038461538461538464,0.7307692307692307,0.9615384615384616,1,12,0,13,0,0,0,0,3.1153846153846154,27.0,sweetener,0.5,True
115,egg white,unknown,0.2365247260498485,0.02167605296742165,0.02272956305099145,0.9754223835339744,45,0,23,44,0.0,0.5111111111111111,0.9777777777777777,0,0,0,0,0,0,0,45,40.0,45.0,other,1.0,True
116,amaro,unknown,0.2361221665225247,0.011823035162753681,0.014815483537565748,0.4374523010218862,37,2,21,34,0.05405405405405406,0.5675675675675675,0.918918918918919,2,30,0,2,3,0,0,0,1.054054054054054,39.0,modifier,0.8108108108108109,True
117,coconut water,unknown,0.23234168590223914,0.040459028213238935,0.03187468570984448,0.1213770846397168,3,1,3,3,0.3333333333333333,1.0,1.0,0,0,0,0,0,0,1,2,2.0,3.0,other,0.6666666666666666,True
118,h by hine,unknown,0.23063054779231432,0.05613255326175842,0.05234262278028437,2.806627663087921,50,38,41,47,0.76,0.82,0.94,41,9,0,0,0,0,0,0,0.0,0.0,base_spirit,0.82,True
119,orgeat,unknown,0.2306219608921965,0.032497982746023626,0.031100737118768332,0.4549717584443308,14,1,12,12,0.07142857142857142,0.8571428571428571,0.8571428571428571,0,3,0,11,0,0,0,0,6.0,14.0,sweetener,0.7857142857142857,True
120,pineapple syrup,unknown,0.23042060093311215,0.032413427326502,0.030910279304329824,0.388961127918024,12,1,10,12,0.08333333333333333,0.8333333333333334,1.0,0,1,0,11,0,0,0,0,1.0,12.0,sweetener,0.9166666666666666,False
121,sherry,unknown,0.22932598493529838,0.021297365616714806,0.023028704829504632,0.553731506034585,26,3,13,21,0.11538461538461539,0.5,0.8076923076923077,3,22,0,1,0,0,0,0,1.1538461538461537,30.0,modifier,0.8461538461538461,True
122,ginger beer,unknown,0.22916091287977064,0.023657158901887885,0.025085272721654648,0.4731431780377577,20,2,13,18,0.1,0.65,0.9,0,0,0,0,0,0,20,0,8.0,20.0,dilution,1.0,False
123,sugar,unknown,0.22857851157321032,0.02706258593360396,0.02766943215740114,0.3518136171368515,13,1,11,12,0.07692307692307693,0.8461538461538461,0.9230769230769231,0,3,0,10,0,0,0,0,3.3076923076923075,13.0,sweetener,0.7692307692307693,True
