global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
44,c. drouin pommeau de normandie,unknown,0.149675148714747,0.041395438255998396,0.03290218426604717,0.16558175302399358,4,1,3,4,0.25,0.75,1.0,1,3,0,0,0,0,0,0,0.0,0.0,modifier,0.75,True
45,pumpkin puree,unknown,0.1411219819478749,0.03194124316912155,0.02931269445068156,0.0638824863382431,2,1,1,1,0.5,0.5,0.5,0,1,0,0,0,0,0,1,0.0,0.0,modifier,0.5,False
46,creme de menthe,unknown,0.1409923486241114,0.09057137084782696,0.04103871998642264,0.18114274169565392,2,0,2,2,0.0,1.0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,modifier,0.5,False
47,sake,unknown,0.1398450150690956,0.04160427865770845,0.032971797733283854,0.1664171146308338,4,1,3,3,0.25,0.75,0.75,1,3,0,0,0,0,0,0,0.0,0.0,modifier,0.75,True
48,pomegranate juice,unknown,0.13887780636075486,0.04459041233296128,0.0339671756250348,0.17836164933184512,4,0,2,2,0.0,0.5,0.5,0,3,0,0,0,0,0,1,3.0,4.0,modifier,0.75,True
49,yogurt liqueur,unknown,0.1361714382894905,0.0612163980517983,0.03227342846893008,0.0612163980517983,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
50,madeira,unknown,0.13592921529121985,0.0249494116755982,0.027914328151976885,0.0498988233511964,2,0,1,2,0.0,0.5,1.0,0,2,0,0,0,0,0,0,1.0,2.0,modifier,1.0,True
51,espresso liqueur,unknown,0.13574771588963783,0.039096268997535134,0.031503024105561626,0.11728880699260541,3,0,3,3,0.0,1.0,1.0,0,3,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
52,kirsch,unknown,0.13574697301203534,0.0542706026025321,0.03150167341901162,0.0542706026025321,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
53,pineapple gum,unknown,0.1355040278332108,0.021084071148243202,0.02714126004650589,0.042168142296486404,2,0,1,2,0.0,0.5,1.0,0,1,0,1,0,0,0,0,2.0,2.0,modifier,0.5,False
54,clover's gingersnap,unknown,0.1354603834442953,0.0495809551304227,0.030980601477666132,0.0495809551304227,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
55,tempus fugit alessio vino chinato,unknown,0.13535949206485623,0.0479300052850557,0.030797162605958685,0.0479300052850557,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
56,float luxardo aperitivo,unknown,0.13526262905186653,0.0463449741634065,0.03062104803688655,0.0463449741634065,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
57,benriach curiositas single malt 10 yo,unknown,0.13523221144725223,0.0382064874218345,0.030565743301224146,0.076412974843669,2,0,2,2,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
58,homemade milk chocolate,unknown,0.13518446825807,0.0450659793558269,0.03047893750271104,0.0450659793558269,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
59,luxardo liquore st. antonio,unknown,0.1350704283263083,0.0431998713815444,0.03027159217223521,0.0431998713815444,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
60,truffle tincture,unknown,0.13505783368940125,0.0429937773230651,0.030248692832404174,0.0429937773230651,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
61,orange curacao,unknown,0.13500237385618039,0.0420862527794511,0.03014785677200262,0.0420862527794511,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
62,cantaloupe juice,unknown,0.13495124058240393,0.0412495264812912,0.030054887183318186,0.0412495264812912,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
63,café moka,unknown,0.13487426008946982,0.0399898456878236,0.029914922650710676,0.0399898456878236,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
64,rocoto passion fruit reduction,unknown,0.13478631301045846,0.0385507116676377,0.029755018870690018,0.0385507116676377,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
65,pear and celery puree,unknown,0.13473019757106536,0.0376324590230235,0.029652990799066217,0.0376324590230235,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
66,tonic syrup,unknown,0.13469494055306935,0.0370555260012706,0.029588887129982564,0.0370555260012706,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
67,pomegranate liqueur,unknown,0.1346913312243095,0.0369964642579276,0.02958232471405557,0.0369964642579276,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
68,chamomile tea-infused noilly prat dry vermouth,unknown,0.13456393235848857,0.0349117555444942,0.029350690412562965,0.0349117555444942,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
69,sambuca,unknown,0.13455006152313412,0.034684778238694,0.029325470711918496,0.034684778238694,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
70,spiced butter,unknown,0.13449305175665838,0.0337518911509093,0.029221816591053534,0.0337518911509093,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
71,bloody mary seasoning,unknown,0.13444035728781256,0.0328896180243414,0.029126008465879316,0.0328896180243414,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
72,don ciccio & figli concerto,unknown,0.13440243346424577,0.0322690463659755,0.02905705605939422,0.0322690463659755,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
73,zirbenz stone pine,unknown,0.13437121221985537,0.0317581532759511,0.02900029016050262,0.0317581532759511,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
74,creme de mure,unknown,0.13430030096819473,0.02973457397585725,0.028871360612028697,0.0594691479517145,2,0,2,2,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
75,creole shrub,unknown,0.1342395490119013,0.0296036644185205,0.028760902509677,0.0296036644185205,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
