global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
51,red bell pepper,unknown,0.05370172855033896,0.0035780855738162,0.025869171526932074,0.0035780855738162,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
52,plum,unknown,0.053529000358639944,0.0007516242551051,0.02555512026929751,0.0007516242551051,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
53,vanilla-salt spray,unknown,0.05265260760572356,-0.0135893480653449,0.02396167890035862,-0.0135893480653449,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
54,float mango flavored rum,unknown,0.05229373358524694,-0.0194618320367803,0.02330918068131024,-0.0194618320367803,1,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,False
55,caper berry,unknown,0.044337631162701355,0.0664902671602238,0.03285941392542181,0.0664902671602238,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,1.0,garnish,1.0,True
56,pipparas pepper,unknown,0.018076218468661344,0.0665482076822495,0.03286585176120244,0.0665482076822495,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
57,celery,unknown,0.01807434427682366,0.0665175390885419,0.03286244413967938,0.0665175390885419,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
58,onion,unknown,0.01807076425912085,0.0664589569806778,0.03285593501658336,0.0664589569806778,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
59,zest,unknown,0.017141692917307067,0.0512559713873613,0.031166714395103753,0.0512559713873613,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
60,lovage,unknown,0.014888672950007915,0.0143883719224661,0.027070314454559843,0.0143883719224661,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
61,cilantro,unknown,0.01473606363455166,0.0118911285786365,0.026792842971912107,0.0118911285786365,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
62,oves torched & muddled,unknown,0.014028603854604525,0.0003145139976834,0.025506552462917317,0.0003145139976834,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,garnish,1.0,True
